0.0 0.0 4096
-30242087.78125 178341467.78125 1 0
-32829277.484375 180928657.484375 1 0
-35416467.1875 183515847.1875 1 0
-38003656.890625 186103036.890625 1 0
-40590846.59375 188690226.59375 1 0
-43178036.296875 191277416.296875 1 0
-45765226.0 193864606.0 1 0
-49951386.875 189678445.125 1 0
-54137547.75 185492284.25 1 0
-58323708.625 181306123.375 1 0
-62509869.5 177119962.5 1 0
-66696030.375 172933801.625 1 0
-70882191.25 168747640.75 1 0
-75068352.125 164561479.875 1 0
-79254513.0 160375319.0 1 0
-83440673.875 156189158.125 1 0
-87626834.75 152002997.25 1 0
-91812995.625 147816836.375 1 0
-95999156.5 143630675.5 1 0
-100185317.375 139444514.625 1 0
-104371478.25 135258353.75 1 0
-108557639.125 131072192.875 1 0
-112743800.0 126886032.0 1 0
-116929960.875 122699871.125 1 0
-121116121.75 118513710.25 1 0
-125302282.625 114327549.375 1 0
-129488443.5 110141388.5 1 0
-133674604.375 105955227.625 1 0
-137860765.25 101769066.75 1 0
-142046926.125 97582905.875 1 0
-146233087.0 93396745.0 1 0
-150419247.875 89210584.125 1 0
-154605408.75 85024423.25 1 0
-158791569.625 80838262.375 1 0
-162977730.5 76652101.5 1 0
-167163891.375 72465940.625 1 0
-171350052.25 68279779.75 1 0
-175536213.125 64093618.875 1 0
-179722374.0 59907458.0 1 0
-183908534.875 55721297.125 1 0
-188094695.75 51535136.25 1 0
-192280856.625 47348975.375 1 0
-196467017.5 43162814.5 1 0
-200653178.375 38976653.625 1 0
-204839339.25 34790492.75 1 0
-209025500.125 30604331.875 1 0
-213211661.0 26418171.0 1 0
-217397821.875 22232010.125 1 0
-221583982.75 18045849.25 1 0
-225770143.625 13859688.375 1 0
-229956304.5 9673527.5 1 0
-234142465.375 5487366.625 1 0
-238328626.25 1301205.75 1 0
-242514787.125 -2884955.125 1 0
-246700948.0 -7071116.0 1 0
-250887108.875 -11257276.875 1 0
-255073269.75 -15443437.75 1 0
-259259430.625 -19629598.625 1 0
-263445591.5 -23815759.5 1 0
-267631752.375 -28001920.375 1 0
-271817913.25 -32188081.25 1 0
-276004074.125 -36374242.125 1 0
-280190235.0 -40560403.0 1 0
-284376395.875 -44746563.875 1 0
-288562556.75 -48932724.75 1 0
-292748717.625 -53118885.625 1 0
-296934878.5 -57305046.5 1 0
-301121039.375 -61491207.375 1 0
-305307200.25 -65677368.25 1 0
-309493361.125 -69863529.125 1 0
-313679522.0 -74049690.0 1 0
-306906171.421875 -80823040.578125 1 0
-300132820.84375 -87596391.15625 1 0
-293359470.265625 -94369741.734375 1 0
-286586119.6875 -101143092.3125 1 0
-279812769.109375 -107916442.890625 1 0
-273039418.53125 -114689793.46875 1 0
-266266067.953125 -121463144.046875 1 0
-259492717.375 -128236494.625 1 0
-252719366.796875 -135009845.203125 1 0
-245946016.21875 -141783195.78125 1 0
-239172665.640625 -148556546.359375 1 0
-232399315.0625 -155329896.9375 1 0
-225625964.484375 -162103247.515625 1 0
-218852613.90625 -168876598.09375 1 0
-212079263.328125 -175649948.671875 1 0
-205305912.75 -182423299.25 1 0
-198532562.171875 -189196649.828125 1 0
-191759211.59375 -195970000.40625 1 0
-184985861.015625 -202743350.984375 1 0
-178212510.4375 -209516701.5625 1 0
-171439159.859375 -216290052.140625 1 0
-164665809.28125 -223063402.71875 1 0
-157892458.703125 -229836753.296875 1 0
-151119108.125 -236610103.875 1 0
-144345757.546875 -243383454.453125 1 0
-137572406.96875 -250156805.03125 1 0
-130799056.390625 -256930155.609375 1 0
-124025705.8125 -263703506.1875 1 0
-117252355.234375 -270476856.765625 1 0
-110479004.65625 -277250207.34375 1 0
-103705654.078125 -284023557.921875 1 0
-96932303.5 -290796908.5 1 0
-90158952.921875 -297570259.078125 1 0
-83385602.34375 -304343609.65625 1 0
-76612251.765625 -311116960.234375 1 0
-69838901.1875 -317890310.8125 1 0
-63065550.609375 -324663661.390625 1 0
-56292200.03125 -331437011.96875 1 0
-49518849.453125 -338210362.546875 1 0
-42745498.875 -344983713.125 1 0
-35972148.296875 -351757063.703125 1 0
-29198797.71875 -358530414.28125 1 0
-22425447.140625 -365303764.859375 1 0
-15652096.5625 -372077115.4375 1 0
-8878745.984375 -378850466.015625 1 0
-2105395.40625 -385623816.59375 1 0
4667955.171875 -392397167.171875 1 0
11441305.75 -399170517.75 1 0
18214656.328125 -405943868.328125 1 0
24988006.90625 -412717218.90625 1 0
31761357.484375 -419490569.484375 1 0
38534708.0625 -426263920.0625 1 0
45308058.640625 -433037270.640625 1 0
52081409.21875 -439810621.21875 1 0
58854759.796875 -446583971.796875 1 0
65628110.375 -453357322.375 1 0
72401460.953125 -460130672.953125 1 0
79174811.53125 -466904023.53125 1 0
85948162.109375 -473677374.109375 1 0
92721512.6875 -480450724.6875 1 0
99494863.265625 -487224075.265625 1 0
106268213.84375 -493997425.84375 1 0
113041564.421875 -500770776.421875 1 0
119814915.0 -507544127.0 1 0
130774426.453125 -496584615.546875 1 0
141733937.90625 -485625104.09375 1 0
152693449.359375 -474665592.640625 1 0
163652960.8125 -463706081.1875 1 0
174612472.265625 -452746569.734375 1 0
185571983.71875 -441787058.28125 1 0
196531495.171875 -430827546.828125 1 0
207491006.625 -419868035.375 1 0
218450518.078125 -408908523.921875 1 0
229410029.53125 -397949012.46875 1 0
240369540.984375 -386989501.015625 1 0
251329052.4375 -376029989.5625 1 0
262288563.890625 -365070478.109375 1 0
273248075.34375 -354110966.65625 1 0
284207586.796875 -343151455.203125 1 0
295167098.25 -332191943.75 1 0
306126609.703125 -321232432.296875 1 0
317086121.15625 -310272920.84375 1 0
328045632.609375 -299313409.390625 1 0
339005144.0625 -288353897.9375 1 0
349964655.515625 -277394386.484375 1 0
360924166.96875 -266434875.03125 1 0
371883678.421875 -255475363.578125 1 0
382843189.875 -244515852.125 1 0
393802701.328125 -233556340.671875 1 0
404762212.78125 -222596829.21875 1 0
415721724.234375 -211637317.765625 1 0
426681235.6875 -200677806.3125 1 0
437640747.140625 -189718294.859375 1 0
448600258.59375 -178758783.40625 1 0
459559770.046875 -167799271.953125 1 0
470519281.5 -156839760.5 1 0
481478792.953125 -145880249.046875 1 0
492438304.40625 -134920737.59375 1 0
503397815.859375 -123961226.140625 1 0
514357327.3125 -113001714.6875 1 0
525316838.765625 -102042203.234375 1 0
536276350.21875 -91082691.78125 1 0
547235861.671875 -80123180.328125 1 0
558195373.125 -69163668.875 1 0
569154884.578125 -58204157.421875 1 0
580114396.03125 -47244645.96875 1 0
591073907.484375 -36285134.515625 1 0
602033418.9375 -25325623.0625 1 0
612992930.390625 -14366111.609375 1 0
623952441.84375 -3406600.15625 1 0
634911953.296875 7552911.296875 1 0
645871464.75 18512422.75 1 0
656830976.203125 29471934.203125 1 0
667790487.65625 40431445.65625 1 0
678749999.109375 51390957.109375 1 0
689709510.5625 62350468.5625 1 0
700669022.015625 73309980.015625 1 0
711628533.46875 84269491.46875 1 0
722588044.921875 95229002.921875 1 0
733547556.375 106188514.375 1 0
744507067.828125 117148025.828125 1 0
755466579.28125 128107537.28125 1 0
766426090.734375 139067048.734375 1 0
777385602.1875 150026560.1875 1 0
788345113.640625 160986071.640625 1 0
799304625.09375 171945583.09375 1 0
810264136.546875 182905094.546875 1 0
821223648.0 193864606.0 1 0
803490785.96875 211597468.03125 1 0
785757923.9375 229330330.0625 1 0
768025061.90625 247063192.09375 1 0
750292199.875 264796054.125 1 0
732559337.84375 282528916.15625 1 0
714826475.8125 300261778.1875 1 0
697093613.78125 317994640.21875 1 0
679360751.75 335727502.25 1 0
661627889.71875 353460364.28125 1 0
643895027.6875 371193226.3125 1 0
626162165.65625 388926088.34375 1 0
608429303.625 406658950.375 1 0
590696441.59375 424391812.40625 1 0
572963579.5625 442124674.4375 1 0
555230717.53125 459857536.46875 1 0
537497855.5 477590398.5 1 0
519764993.46875 495323260.53125 1 0
502032131.4375 513056122.5625 1 0
484299269.40625 530788984.59375 1 0
466566407.375 548521846.625 1 0
448833545.34375 566254708.65625 1 0
431100683.3125 583987570.6875 1 0
413367821.28125 601720432.71875 1 0
395634959.25 619453294.75 1 0
377902097.21875 637186156.78125 1 0
360169235.1875 654919018.8125 1 0
342436373.15625 672651880.84375 1 0
324703511.125 690384742.875 1 0
306970649.09375 708117604.90625 1 0
289237787.0625 725850466.9375 1 0
271504925.03125 743583328.96875 1 0
253772063.0 761316191.0 1 0
236039200.96875 779049053.03125 1 0
218306338.9375 796781915.0625 1 0
200573476.90625 814514777.09375 1 0
182840614.875 832247639.125 1 0
165107752.84375 849980501.15625 1 0
147374890.8125 867713363.1875 1 0
129642028.78125 885446225.21875 1 0
111909166.75 903179087.25 1 0
94176304.71875 920911949.28125 1 0
76443442.6875 938644811.3125 1 0
58710580.65625 956377673.34375 1 0
40977718.625 974110535.375 1 0
23244856.59375 991843397.40625 1 0
5511994.5625 1009576259.4375 1 0
-12220867.46875 1027309121.46875 1 0
-29953729.5 1045041983.5 1 0
-47686591.53125 1062774845.53125 1 0
-65419453.5625 1080507707.5625 1 0
-83152315.59375 1098240569.59375 1 0
-100885177.625 1115973431.625 1 0
-118618039.65625 1133706293.65625 1 0
-136350901.6875 1151439155.6875 1 0
-154083763.71875 1169172017.71875 1 0
-171816625.75 1186904879.75 1 0
-189549487.78125 1204637741.78125 1 0
-207282349.8125 1222370603.8125 1 0
-225015211.84375 1240103465.84375 1 0
-242748073.875 1257836327.875 1 0
-260480935.90625 1275569189.90625 1 0
-278213797.9375 1293302051.9375 1 0
-295946659.96875 1311034913.96875 1 0
-313679522.0 1328767776.0 1 0
-342371895.484375 1300075402.515625 1 0
-371064268.96875 1271383029.03125 1 0
-399756642.453125 1242690655.546875 1 0
-428449015.9375 1213998282.0625 1 0
-457141389.421875 1185305908.578125 1 0
-485833762.90625 1156613535.09375 1 0
-514526136.390625 1127921161.609375 1 0
-543218509.875 1099228788.125 1 0
-571910883.359375 1070536414.640625 1 0
-600603256.84375 1041844041.15625 1 0
-629295630.328125 1013151667.671875 1 0
-657988003.8125 984459294.1875 1 0
-686680377.296875 955766920.703125 1 0
-715372750.78125 927074547.21875 1 0
-744065124.265625 898382173.734375 1 0
-772757497.75 869689800.25 1 0
-801449871.234375 840997426.765625 1 0
-830142244.71875 812305053.28125 1 0
-858834618.203125 783612679.796875 1 0
-887526991.6875 754920306.3125 1 0
-916219365.171875 726227932.828125 1 0
-944911738.65625 697535559.34375 1 0
-973604112.140625 668843185.859375 1 0
-1002296485.625 640150812.375 1 0
-1030988859.109375 611458438.890625 1 0
-1059681232.59375 582766065.40625 1 0
-1088373606.078125 554073691.921875 1 0
-1117065979.5625 525381318.4375 1 0
-1145758353.046875 496688944.953125 1 0
-1174450726.53125 467996571.46875 1 0
-1203143100.015625 439304197.984375 1 0
-1231835473.5 410611824.5 1 0
-1260527846.984375 381919451.015625 1 0
-1289220220.46875 353227077.53125 1 0
-1317912593.953125 324534704.046875 1 0
-1346604967.4375 295842330.5625 1 0
-1375297340.921875 267149957.078125 1 0
-1403989714.40625 238457583.59375 1 0
-1432682087.890625 209765210.109375 1 0
-1461374461.375 181072836.625 1 0
-1490066834.859375 152380463.140625 1 0
-1518759208.34375 123688089.65625 1 0
-1547451581.828125 94995716.171875 1 0
-1576143955.3125 66303342.6875 1 0
-1604836328.796875 37610969.203125 1 0
-1633528702.28125 8918595.71875 1 0
-1662221075.765625 -19773777.765625 1 0
-1690913449.25 -48466151.25 1 0
-1719605822.734375 -77158524.734375 1 0
-1748298196.21875 -105850898.21875 1 0
-1776990569.703125 -134543271.703125 1 0
-1805682943.1875 -163235645.1875 1 0
-1834375316.671875 -191928018.671875 1 0
-1863067690.15625 -220620392.15625 1 0
-1891760063.640625 -249312765.640625 1 0
-1920452437.125 -278005139.125 1 0
-1949144810.609375 -306697512.609375 1 0
-1977837184.09375 -335389886.09375 1 0
-2006529557.578125 -364082259.578125 1 0
-2035221931.0625 -392774633.0625 1 0
-2063914304.546875 -421467006.546875 1 0
-2092606678.03125 -450159380.03125 1 0
-2121299051.515625 -478851753.515625 1 0
-2149991425.0 -507544127.0 1 0
-2103566189.484375 -553969362.515625 1 0
-2057140953.96875 -600394598.03125 1 0
-2010715718.453125 -646819833.546875 1 0
-1964290482.9375 -693245069.0625 1 0
-1917865247.421875 -739670304.578125 1 0
-1871440011.90625 -786095540.09375 1 0
-1825014776.390625 -832520775.609375 1 0
-1778589540.875 -878946011.125 1 0
-1732164305.359375 -925371246.640625 1 0
-1685739069.84375 -971796482.15625 1 0
-1639313834.328125 -1018221717.671875 1 0
-1592888598.8125 -1064646953.1875 1 0
-1546463363.296875 -1111072188.703125 1 0
-1500038127.78125 -1157497424.21875 1 0
-1453612892.265625 -1203922659.734375 1 0
-1407187656.75 -1250347895.25 1 0
-1360762421.234375 -1296773130.765625 1 0
-1314337185.71875 -1343198366.28125 1 0
-1267911950.203125 -1389623601.796875 1 0
-1221486714.6875 -1436048837.3125 1 0
-1175061479.171875 -1482474072.828125 1 0
-1128636243.65625 -1528899308.34375 1 0
-1082211008.140625 -1575324543.859375 1 0
-1035785772.625 -1621749779.375 1 0
-989360537.109375 -1668175014.890625 1 0
-942935301.59375 -1714600250.40625 1 0
-896510066.078125 -1761025485.921875 1 0
-850084830.5625 -1807450721.4375 1 0
-803659595.046875 -1853875956.953125 1 0
-757234359.53125 -1900301192.46875 1 0
-710809124.015625 -1946726427.984375 1 0
-664383888.5 -1993151663.5 1 0
-617958652.984375 -2039576899.015625 1 0
-571533417.46875 -2086002134.53125 1 0
-525108181.953125 -2132427370.046875 1 0
-478682946.4375 -2178852605.5625 1 0
-432257710.921875 -2225277841.078125 1 0
-385832475.40625 -2271703076.59375 1 0
-339407239.890625 -2318128312.109375 1 0
-292982004.375 -2364553547.625 1 0
-246556768.859375 -2410978783.140625 1 0
-200131533.34375 -2457404018.65625 1 0
-153706297.828125 -2503829254.171875 1 0
-107281062.3125 -2550254489.6875 1 0
-60855826.796875 -2596679725.203125 1 0
-14430591.28125 -2643104960.71875 1 0
31994644.234375 -2689530196.234375 1 0
78419879.75 -2735955431.75 1 0
124845115.265625 -2782380667.265625 1 0
171270350.78125 -2828805902.78125 1 0
217695586.296875 -2875231138.296875 1 0
264120821.8125 -2921656373.8125 1 0
310546057.328125 -2968081609.328125 1 0
356971292.84375 -3014506844.84375 1 0
403396528.359375 -3060932080.359375 1 0
449821763.875 -3107357315.875 1 0
496246999.390625 -3153782551.390625 1 0
542672234.90625 -3200207786.90625 1 0
589097470.421875 -3246633022.421875 1 0
635522705.9375 -3293058257.9375 1 0
681947941.453125 -3339483493.453125 1 0
728373176.96875 -3385908728.96875 1 0
774798412.484375 -3432333964.484375 1 0
821223648.0 -3478759200.0 1 0
896341257.0 -3403641591.0 1 0
971458866.0 -3328523982.0 1 0
1046576475.0 -3253406373.0 1 0
1121694084.0 -3178288764.0 1 0
1196811693.0 -3103171155.0 1 0
1271929302.0 -3028053546.0 1 0
1347046911.0 -2952935937.0 1 0
1422164520.0 -2877818328.0 1 0
1497282129.0 -2802700719.0 1 0
1572399738.0 -2727583110.0 1 0
1647517347.0 -2652465501.0 1 0
1722634956.0 -2577347892.0 1 0
1797752565.0 -2502230283.0 1 0
1872870174.0 -2427112674.0 1 0
1947987783.0 -2351995065.0 1 0
2023105392.0 -2276877456.0 1 0
2098223001.0 -2201759847.0 1 0
2173340610.0 -2126642238.0 1 0
2248458219.0 -2051524629.0 1 0
2323575828.0 -1976407020.0 1 0
2398693437.0 -1901289411.0 1 0
2473811046.0 -1826171802.0 1 0
2548928655.0 -1751054193.0 1 0
2624046264.0 -1675936584.0 1 0
2699163873.0 -1600818975.0 1 0
2774281482.0 -1525701366.0 1 0
2849399091.0 -1450583757.0 1 0
2924516700.0 -1375466148.0 1 0
2999634309.0 -1300348539.0 1 0
3074751918.0 -1225230930.0 1 0
3149869527.0 -1150113321.0 1 0
3224987136.0 -1074995712.0 1 0
3300104745.0 -999878103.0 1 0
3375222354.0 -924760494.0 1 0
3450339963.0 -849642885.0 1 0
3525457572.0 -774525276.0 1 0
3600575181.0 -699407667.0 1 0
3675692790.0 -624290058.0 1 0
3750810399.0 -549172449.0 1 0
3825928008.0 -474054840.0 1 0
3901045617.0 -398937231.0 1 0
3976163226.0 -323819622.0 1 0
4051280835.0 -248702013.0 1 0
4126398444.0 -173584404.0 1 0
4201516053.0 -98466795.0 1 0
4276633662.0 -23349186.0 1 0
4351751271.0 51768423.0 1 0
4426868880.0 126886032.0 1 0
4501986489.0 202003641.0 1 0
4577104098.0 277121250.0 1 0
4652221707.0 352238859.0 1 0
4727339316.0 427356468.0 1 0
4802456925.0 502474077.0 1 0
4877574534.0 577591686.0 1 0
4952692143.0 652709295.0 1 0
5027809752.0 727826904.0 1 0
5102927361.0 802944513.0 1 0
5178044970.0 878062122.0 1 0
5253162579.0 953179731.0 1 0
5328280188.0 1028297340.0 1 0
5403397797.0 1103414949.0 1 0
5478515406.0 1178532558.0 1 0
5553633015.0 1253650167.0 1 0
5628750624.0 1328767776.0 1 0
5507207779.484375 1450310620.515625 1 0
5385664934.96875 1571853465.03125 1 0
5264122090.453125 1693396309.546875 1 0
5142579245.9375 1814939154.0625 1 0
5021036401.421875 1936481998.578125 1 0
4899493556.90625 2058024843.09375 1 0
4777950712.390625 2179567687.609375 1 0
4656407867.875 2301110532.125 1 0
4534865023.359375 2422653376.640625 1 0
4413322178.84375 2544196221.15625 1 0
4291779334.328125 2665739065.671875 1 0
4170236489.8125 2787281910.1875 1 0
4048693645.296875 2908824754.703125 1 0
3927150800.78125 3030367599.21875 1 0
3805607956.265625 3151910443.734375 1 0
3684065111.75 3273453288.25 1 0
3562522267.234375 3394996132.765625 1 0
3440979422.71875 3516538977.28125 1 0
3319436578.203125 3638081821.796875 1 0
3197893733.6875 3759624666.3125 1 0
3076350889.171875 3881167510.828125 1 0
2954808044.65625 4002710355.34375 1 0
2833265200.140625 4124253199.859375 1 0
2711722355.625 4245796044.375 1 0
2590179511.109375 4367338888.890625 1 0
2468636666.59375 4488881733.40625 1 0
2347093822.078125 4610424577.921875 1 0
2225550977.5625 4731967422.4375 1 0
2104008133.046875 4853510266.953125 1 0
1982465288.53125 4975053111.46875 1 0
1860922444.015625 5096595955.984375 1 0
1739379599.5 5218138800.5 1 0
1617836754.984375 5339681645.015625 1 0
1496293910.46875 5461224489.53125 1 0
1374751065.953125 5582767334.046875 1 0
1253208221.4375 5704310178.5625 1 0
1131665376.921875 5825853023.078125 1 0
1010122532.40625 5947395867.59375 1 0
888579687.890625 6068938712.109375 1 0
767036843.375 6190481556.625 1 0
645493998.859375 6312024401.140625 1 0
523951154.34375 6433567245.65625 1 0
402408309.828125 6555110090.171875 1 0
280865465.3125 6676652934.6875 1 0
159322620.796875 6798195779.203125 1 0
37779776.28125 6919738623.71875 1 0
-83763068.234375 7041281468.234375 1 0
-205305912.75 7162824312.75 1 0
-326848757.265625 7284367157.265625 1 0
-448391601.78125 7405910001.78125 1 0
-569934446.296875 7527452846.296875 1 0
-691477290.8125 7648995690.8125 1 0
-813020135.328125 7770538535.328125 1 0
-934562979.84375 7892081379.84375 1 0
-1056105824.359375 8013624224.359375 1 0
-1177648668.875 8135167068.875 1 0
-1299191513.390625 8256709913.390625 1 0
-1420734357.90625 8378252757.90625 1 0
-1542277202.421875 8499795602.421875 1 0
-1663820046.9375 8621338446.9375 1 0
-1785362891.453125 8742881291.453125 1 0
-1906905735.96875 8864424135.96875 1 0
-2028448580.484375 8985966980.484375 1 0
-2149991425.0 9107509825.0 1 0
-2346651878.515625 8910849371.484375 1 0
-2543312332.03125 8714188917.96875 1 0
-2739972785.546875 8517528464.453125 1 0
-2936633239.0625 8320868010.9375 1 0
-3133293692.578125 8124207557.421875 1 0
-3329954146.09375 7927547103.90625 1 0
-3526614599.609375 7730886650.390625 1 0
-3723275053.125 7534226196.875 1 0
-3919935506.640625 7337565743.359375 1 0
-4116595960.15625 7140905289.84375 1 0
-4313256413.671875 6944244836.328125 1 0
-4509916867.1875 6747584382.8125 1 0
-4706577320.703125 6550923929.296875 1 0
-4903237774.21875 6354263475.78125 1 0
-5099898227.734375 6157603022.265625 1 0
-5296558681.25 5960942568.75 1 0
-5493219134.765625 5764282115.234375 1 0
-5689879588.28125 5567621661.71875 1 0
-5886540041.796875 5370961208.203125 1 0
-6083200495.3125 5174300754.6875 1 0
-6279860948.828125 4977640301.171875 1 0
-6476521402.34375 4780979847.65625 1 0
-6673181855.859375 4584319394.140625 1 0
-6869842309.375 4387658940.625 1 0
-7066502762.890625 4190998487.109375 1 0
-7263163216.40625 3994338033.59375 1 0
-7459823669.921875 3797677580.078125 1 0
-7656484123.4375 3601017126.5625 1 0
-7853144576.953125 3404356673.046875 1 0
-8049805030.46875 3207696219.53125 1 0
-8246465483.984375 3011035766.015625 1 0
-8443125937.5 2814375312.5 1 0
-8639786391.015625 2617714858.984375 1 0
-8836446844.53125 2421054405.46875 1 0
-9033107298.046875 2224393951.953125 1 0
-9229767751.5625 2027733498.4375 1 0
-9426428205.078125 1831073044.921875 1 0
-9623088658.59375 1634412591.40625 1 0
-9819749112.109375 1437752137.890625 1 0
-10016409565.625 1241091684.375 1 0
-10213070019.140625 1044431230.859375 1 0
-10409730472.65625 847770777.34375 1 0
-10606390926.171875 651110323.828125 1 0
-10803051379.6875 454449870.3125 1 0
-10999711833.203125 257789416.796875 1 0
-11196372286.71875 61128963.28125 1 0
-11393032740.234375 -135531490.234375 1 0
-11589693193.75 -332191943.75 1 0
-11786353647.265625 -528852397.265625 1 0
-11983014100.78125 -725512850.78125 1 0
-12179674554.296875 -922173304.296875 1 0
-12376335007.8125 -1118833757.8125 1 0
-12572995461.328125 -1315494211.328125 1 0
-12769655914.84375 -1512154664.84375 1 0
-12966316368.359375 -1708815118.359375 1 0
-13162976821.875 -1905475571.875 1 0
-13359637275.390625 -2102136025.390625 1 0
-13556297728.90625 -2298796478.90625 1 0
-13752958182.421875 -2495456932.421875 1 0
-13949618635.9375 -2692117385.9375 1 0
-14146279089.453125 -2888777839.453125 1 0
-14342939542.96875 -3085438292.96875 1 0
-14539599996.484375 -3282098746.484375 1 0
-14736260450.0 -3478759200.0 1 0
-14418057151.96875 -3796962498.03125 1 0
-14099853853.9375 -4115165796.0625 1 0
-13781650555.90625 -4433369094.09375 1 0
-13463447257.875 -4751572392.125 1 0
-13145243959.84375 -5069775690.15625 1 0
-12827040661.8125 -5387978988.1875 1 0
-12508837363.78125 -5706182286.21875 1 0
-12190634065.75 -6024385584.25 1 0
-11872430767.71875 -6342588882.28125 1 0
-11554227469.6875 -6660792180.3125 1 0
-11236024171.65625 -6978995478.34375 1 0
-10917820873.625 -7297198776.375 1 0
-10599617575.59375 -7615402074.40625 1 0
-10281414277.5625 -7933605372.4375 1 0
-9963210979.53125 -8251808670.46875 1 0
-9645007681.5 -8570011968.5 1 0
-9326804383.46875 -8888215266.53125 1 0
-9008601085.4375 -9206418564.5625 1 0
-8690397787.40625 -9524621862.59375 1 0
-8372194489.375 -9842825160.625 1 0
-8053991191.34375 -10161028458.65625 1 0
-7735787893.3125 -10479231756.6875 1 0
-7417584595.28125 -10797435054.71875 1 0
-7099381297.25 -11115638352.75 1 0
-6781177999.21875 -11433841650.78125 1 0
-6462974701.1875 -11752044948.8125 1 0
-6144771403.15625 -12070248246.84375 1 0
-5826568105.125 -12388451544.875 1 0
-5508364807.09375 -12706654842.90625 1 0
-5190161509.0625 -13024858140.9375 1 0
-4871958211.03125 -13343061438.96875 1 0
-4553754913.0 -13661264737.0 1 0
-4235551614.96875 -13979468035.03125 1 0
-3917348316.9375 -14297671333.0625 1 0
-3599145018.90625 -14615874631.09375 1 0
-3280941720.875 -14934077929.125 1 0
-2962738422.84375 -15252281227.15625 1 0
-2644535124.8125 -15570484525.1875 1 0
-2326331826.78125 -15888687823.21875 1 0
-2008128528.75 -16206891121.25 1 0
-1689925230.71875 -16525094419.28125 1 0
-1371721932.6875 -16843297717.3125 1 0
-1053518634.65625 -17161501015.34375 1 0
-735315336.625 -17479704313.375 1 0
-417112038.59375 -17797907611.40625 1 0
-98908740.5625 -18116110909.4375 1 0
219294557.46875 -18434314207.46875 1 0
537497855.5 -18752517505.5 1 0
855701153.53125 -19070720803.53125 1 0
1173904451.5625 -19388924101.5625 1 0
1492107749.59375 -19707127399.59375 1 0
1810311047.625 -20025330697.625 1 0
2128514345.65625 -20343533995.65625 1 0
2446717643.6875 -20661737293.6875 1 0
2764920941.71875 -20979940591.71875 1 0
3083124239.75 -21298143889.75 1 0
3401327537.78125 -21616347187.78125 1 0
3719530835.8125 -21934550485.8125 1 0
4037734133.84375 -22252753783.84375 1 0
4355937431.875 -22570957081.875 1 0
4674140729.90625 -22889160379.90625 1 0
4992344027.9375 -23207363677.9375 1 0
5310547325.96875 -23525566975.96875 1 0
5628750624.0 -23843770274.0 1 0
6143614375.546875 -23328906522.453125 1 0
6658478127.09375 -22814042770.90625 1 0
7173341878.640625 -22299179019.359375 1 0
7688205630.1875 -21784315267.8125 1 0
8203069381.734375 -21269451516.265625 1 0
8717933133.28125 -20754587764.71875 1 0
9232796884.828125 -20239724013.171875 1 0
9747660636.375 -19724860261.625 1 0
10262524387.921875 -19209996510.078125 1 0
10777388139.46875 -18695132758.53125 1 0
11292251891.015625 -18180269006.984375 1 0
11807115642.5625 -17665405255.4375 1 0
12321979394.109375 -17150541503.890625 1 0
12836843145.65625 -16635677752.34375 1 0
13351706897.203125 -16120814000.796875 1 0
13866570648.75 -15605950249.25 1 0
14381434400.296875 -15091086497.703125 1 0
14896298151.84375 -14576222746.15625 1 0
15411161903.390625 -14061358994.609375 1 0
15926025654.9375 -13546495243.0625 1 0
16440889406.484375 -13031631491.515625 1 0
16955753158.03125 -12516767739.96875 1 0
17470616909.578125 -12001903988.421875 1 0
17985480661.125 -11487040236.875 1 0
18500344412.671875 -10972176485.328125 1 0
19015208164.21875 -10457312733.78125 1 0
19530071915.765625 -9942448982.234375 1 0
20044935667.3125 -9427585230.6875 1 0
20559799418.859375 -8912721479.140625 1 0
21074663170.40625 -8397857727.59375 1 0
21589526921.953125 -7882993976.046875 1 0
22104390673.5 -7368130224.5 1 0
22619254425.046875 -6853266472.953125 1 0
23134118176.59375 -6338402721.40625 1 0
23648981928.140625 -5823538969.859375 1 0
24163845679.6875 -5308675218.3125 1 0
24678709431.234375 -4793811466.765625 1 0
25193573182.78125 -4278947715.21875 1 0
25708436934.328125 -3764083963.671875 1 0
26223300685.875 -3249220212.125 1 0
26738164437.421875 -2734356460.578125 1 0
27253028188.96875 -2219492709.03125 1 0
27767891940.515625 -1704628957.484375 1 0
28282755692.0625 -1189765205.9375 1 0
28797619443.609375 -674901454.390625 1 0
29312483195.15625 -160037702.84375 1 0
29827346946.703125 354826048.703125 1 0
30342210698.25 869689800.25 1 0
30857074449.796875 1384553551.796875 1 0
31371938201.34375 1899417303.34375 1 0
31886801952.890625 2414281054.890625 1 0
32401665704.4375 2929144806.4375 1 0
32916529455.984375 3444008557.984375 1 0
33431393207.53125 3958872309.53125 1 0
33946256959.078125 4473736061.078125 1 0
34461120710.625 4988599812.625 1 0
34975984462.171875 5503463564.171875 1 0
35490848213.71875 6018327315.71875 1 0
36005711965.265625 6533191067.265625 1 0
36520575716.8125 7048054818.8125 1 0
37035439468.359375 7562918570.359375 1 0
37550303219.90625 8077782321.90625 1 0
38065166971.453125 8592646073.453125 1 0
38580030723.0 9107509825.0 1 0
37746963673.421875 9940576874.578125 1 0
36913896623.84375 10773643924.15625 1 0
36080829574.265625 11606710973.734375 1 0
35247762524.6875 12439778023.3125 1 0
34414695475.109375 13272845072.890625 1 0
33581628425.53125 14105912122.46875 1 0
32748561375.953125 14938979172.046875 1 0
